TransactionID,UserID,CourseID,TransactionDate
T005279,U00827,C0067,2024-11-21
T005280,U00256,C0085,2024-02-25
T005281,U00099,C0111,2024-06-05
T005282,U00369,C0018,2026-02-04
T005283,U00256,C0098,2024-03-25
T005284,U00687,C0103,2024-09-05
T005285,U00465,C0084,2024-03-03
T005286,U01157,C0041,2025-02-14
T005287,U01144,C0068,2025-04-23
T005288,U00576,C0052,2026-05-24
T005289,U00980,C0018,2024-05-23
T005290,U00018,C0079,2024-03-08
T005291,U00678,C0052,2025-03-16
T005292,U00947,C0035,2026-04-27
T005293,U00250,C0032,2024-09-19
T005294,U00078,C0027,2024-05-12
T005295,U00191,C0041,2025-09-12
T005296,U00576,C0088,2026-01-11
T005297,U00639,C0023,2024-02-02
T005298,U00502,C0115,2024-01-14
T005299,U00576,C0116,2026-01-25
T005300,U00604,C0103,2024-12-18
T005301,U00961,C0019,2025-07-06
T005302,U00122,C0088,2024-04-29
T005303,U00959,C0090,2024-07-09
T005304,U00880,C0056,2026-02-19
T005305,U00947,C0022,2024-08-08
T005306,U00940,C0007,2024-05-13
T005307,U00605,C0017,2024-07-04
T005308,U00240,C0033,2026-01-12
T005309,U00669,C0111,2025-01-05
T005310,U01132,C0014,2024-07-22
T005311,U00728,C0082,2025-09-09
T005312,U00016,C0117,2024-01-14
T005313,U00078,C0089,2025-04-05
T005314,U01195,C0109,2025-06-08
T005315,U00084,C0050,2025-08-29
T005316,U00058,C0094,2024-09-14
T005317,U00454,C0011,2025-01-29
T005318,U01165,C0025,2025-01-26
T005319,U00401,C0119,2025-06-07
T005320,U00529,C0080,2025-09-09
T005321,U00796,C0099,2026-05-10
T005322,U00033,C0075,2025-03-09
T005323,U01060,C0036,2024-11-24
T005324,U00655,C0032,2024-10-22
T005325,U00597,C0077,2025-06-19
T005326,U01049,C0023,2026-06-02
T005327,U01122,C0047,2025-05-30
T005328,U00557,C0081,2025-07-13
T005329,U00203,C0035,2025-12-27
T005330,U01002,C0020,2025-06-02
T005331,U00523,C0031,2025-07-14
T005332,U01110,C0021,2025-12-04
T005333,U01120,C0026,2026-03-22
T005334,U00134,C0097,2024-11-26
T005335,U01129,C0042,2025-10-01
T005336,U00480,C0016,2024-03-14
T005337,U00818,C0015,2025-05-27
T005338,U00053,C0017,2024-09-09
T005339,U01059,C0073,2024-01-15
T005340,U00808,C0018,2026-04-27
T005341,U00812,C0090,2024-10-05
T005342,U01066,C0005,2025-06-17
T005343,U00639,C0026,2026-05-24
T005344,U00529,C0079,2026-06-06
T005345,U01056,C0102,2025-03-16
T005346,U00947,C0076,2026-01-09
T005347,U01118,C0066,2024-02-26
T005348,U01114,C0051,2024-04-28
T005349,U00502,C0079,2025-09-12
T005350,U00580,C0120,2025-07-26
T005351,U00292,C0103,2024-09-01
T005352,U00840,C0033,2026-04-15
T005353,U00475,C0090,2025-08-19
T005354,U00980,C0024,2025-09-28
T005355,U00145,C0107,2024-07-29
T005356,U00138,C0078,2024-12-24
T005357,U00234,C0021,2025-11-26
T005358,U00100,C0019,2024-08-18
T005359,U00767,C0094,2025-11-07
T005360,U00184,C0029,2026-05-07
T005361,U00191,C0025,2026-06-24
T005362,U00020,C0082,2024-12-23
T005363,U00973,C0015,2024-10-18
T005364,U00999,C0019,2025-07-20
T005365,U00192,C0040,2024-09-25
T005366,U00947,C0090,2024-07-29
T005367,U00575,C0063,2024-06-26
T005368,U00276,C0083,2025-07-23
T005369,U00769,C0090,2024-03-03
T005370,U00208,C0024,2024-05-20
T005371,U00947,C0022,2024-04-03
T005372,U00061,C0060,2025-06-24
T005373,U01135,C0102,2025-01-15
T005374,U00084,C0061,2026-06-22
T005375,U00721,C0061,2025-06-06
T005376,U01066,C0120,2026-06-24
T005377,U00017,C0059,2025-08-01
T005378,U00623,C0054,2025-10-18
T005379,U00450,C0113,2024-10-09
T005380,U00723,C0098,2025-08-19
T005381,U00257,C0027,2025-12-27
T005382,U00079,C0047,2024-04-19
T005383,U00782,C0119,2025-01-22
T005384,U00547,C0058,2026-01-06
T005385,U00773,C0116,2026-03-06
T005386,U00238,C0072,2025-05-12
T005387,U00432,C0032,2025-02-25
T005388,U00704,C0109,2025-10-24
T005389,U00735,C0002,2024-04-16
T005390,U00488,C0111,2026-02-12
T005391,U00342,C0055,2025-07-16
T005392,U00329,C0041,2025-12-23
T005393,U00205,C0082,2025-09-24
T005394,U00407,C0042,2025-01-27
T005395,U00233,C0020,2026-05-13
T005396,U00795,C0114,2026-01-14
T005397,U00712,C0107,2025-08-29
T005398,U00502,C0023,2025-11-23
T005399,U00408,C0030,2025-02-05
T005400,U00275,C0032,2025-01-20
T005401,U00669,C0078,2024-04-10
T005402,U01090,C0011,2025-09-14
T005403,U00873,C0101,2025-05-17
T005404,U00947,C0021,2025-01-27
T005405,U01021,C0090,2025-09-16
T005406,U00451,C0011,2026-06-01
T005407,U00078,C0026,2024-07-19
T005408,U00773,C0052,2024-10-25
T005409,U00212,C0119,2024-03-10
T005410,U00712,C0029,2024-12-14
T005411,U00947,C0056,2024-01-15
T005412,U00976,C0009,2024-08-22
T005413,U00371,C0063,2025-11-30
T005414,U00645,C0079,2025-05-31
T005415,U00769,C0044,2026-03-04
T005416,U01006,C0052,2024-09-29
T005417,U00947,C0071,2025-09-22
T005418,U01193,C0055,2024-01-26
T005419,U00015,C0011,2026-02-09
T005420,U00576,C0007,2025-06-23
T005421,U00292,C0032,2024-07-27
T005422,U00143,C0031,2024-02-04
T005423,U01082,C0020,2025-08-15
T005424,U01199,C0054,2025-12-27
T005425,U00208,C0007,2026-03-20
T005426,U00056,C0120,2024-01-15
T005427,U00332,C0117,2024-08-02
T005428,U01021,C0080,2024-09-23
T005429,U00358,C0056,2025-04-09
T005430,U00073,C0040,2025-10-15
T005431,U00066,C0064,2025-04-08
T005432,U00565,C0117,2026-05-06
T005433,U01105,C0115,2026-03-13
T005434,U00351,C0029,2024-11-14
T005435,U00565,C0022,2026-06-17
T005436,U00117,C0016,2024-11-29
T005437,U00616,C0020,2024-07-22
T005438,U00888,C0024,2025-08-05
T005439,U00326,C0009,2025-06-05
T005440,U00359,C0092,2025-11-29
T005441,U01023,C0016,2026-04-13
T005442,U00016,C0092,2024-01-05
T005443,U00801,C0087,2025-11-02
T005444,U00517,C0056,2024-02-11
T005445,U00362,C0062,2025-11-28
T005446,U00836,C0026,2025-08-30
T005447,U01021,C0039,2025-06-06
T005448,U00693,C0043,2024-10-03
T005449,U00042,C0097,2025-11-17
T005450,U00593,C0039,2025-01-30
T005451,U00596,C0076,2026-01-08
T005452,U00672,C0075,2025-05-07
T005453,U00849,C0111,2025-12-06
T005454,U00028,C0013,2025-05-23
T005455,U00631,C0057,2025-12-25
T005456,U00728,C0005,2025-01-09
T005457,U00438,C0030,2024-05-08
T005458,U00849,C0040,2025-09-04
T005459,U00261,C0040,2025-06-12
T005460,U00400,C0063,2025-06-18
T005461,U01141,C0061,2024-04-16
T005462,U00445,C0021,2025-12-29
T005463,U00444,C0069,2025-10-05
T005464,U00736,C0061,2024-02-05
T005465,U01168,C0095,2024-02-28
T005466,U01182,C0114,2024-07-15
T005467,U00722,C0070,2024-02-27
T005468,U00003,C0101,2026-06-11
T005469,U01064,C0016,2024-09-26
T005470,U00714,C0002,2025-12-17
T005471,U00478,C0029,2025-06-20
T005472,U01010,C0005,2025-10-13
T005473,U00523,C0061,2025-10-22
T005474,U00053,C0095,2024-03-22
T005475,U01006,C0066,2025-08-15
T005476,U00674,C0059,2024-06-15
T005477,U00432,C0095,2026-06-27
T005478,U00287,C0114,2025-12-09
T005479,U00735,C0047,2024-11-03
T005480,U00237,C0008,2025-01-14
T005481,U00407,C0018,2024-08-19
T005482,U00802,C0111,2026-06-01
T005483,U01056,C0114,2024-06-25
T005484,U00669,C0109,2024-05-08
T005485,U00947,C0058,2025-08-09
T005486,U00950,C0051,2026-05-17
T005487,U00847,C0032,2025-04-25
T005488,U00282,C0013,2026-02-15
T005489,U01056,C0045,2025-09-30
T005490,U00576,C0078,2025-09-08
T005491,U00058,C0055,2024-09-09
T005492,U00281,C0068,2026-05-26
T005493,U00955,C0094,2024-04-09
T005494,U00080,C0003,2025-03-30
T005495,U00184,C0093,2024-10-12
T005496,U00888,C0077,2026-04-28
T005497,U01059,C0051,2024-08-10
T005498,U00795,C0111,2025-03-06
T005499,U00256,C0046,2024-11-17
T005500,U00066,C0047,2025-09-05
T005501,U00764,C0048,2024-10-22
T005502,U00061,C0083,2024-07-03
T005503,U00760,C0023,2025-09-26
T005504,U00258,C0105,2024-08-07
T005505,U01069,C0022,2025-09-02
T005506,U00608,C0067,2025-02-11
T005507,U00256,C0010,2024-03-24
T005508,U01036,C0093,2025-02-15
T005509,U00290,C0103,2025-06-07
T005510,U00384,C0070,2026-05-01
T005511,U01021,C0019,2025-05-09
T005512,U00386,C0007,2024-11-22
T005513,U00529,C0017,2024-06-20
T005514,U00445,C0106,2025-07-10
T005515,U00138,C0101,2025-02-08
T005516,U00056,C0068,2024-01-30
T005517,U00921,C0053,2025-05-28
T005518,U00816,C0002,2025-12-20
T005519,U00347,C0034,2025-02-16
T005520,U00358,C0057,2026-06-22
T005521,U01114,C0010,2025-05-20
T005522,U01193,C0072,2024-03-03
T005523,U00607,C0069,2024-09-18
T005524,U00980,C0011,2024-06-11
T005525,U00944,C0093,2024-04-04
T005526,U00359,C0051,2024-06-26
T005527,U00077,C0018,2024-07-06
T005528,U00179,C0056,2024-08-04
T005529,U01022,C0011,2025-12-31
T005530,U00936,C0058,2024-05-22
T005531,U00847,C0051,2024-03-03
T005532,U00159,C0066,2024-11-06
T005533,U00807,C0012,2024-06-16
T005534,U00964,C0039,2026-01-04
T005535,U01048,C0017,2024-04-09
T005536,U00018,C0056,2025-05-23
T005537,U00872,C0010,2024-09-16
T005538,U00027,C0030,2024-06-18
T005539,U00897,C0036,2024-02-03
T005540,U00801,C0074,2026-06-19
T005541,U00186,C0072,2024-11-24
T005542,U00955,C0073,2025-06-04
T005543,U00080,C0102,2025-07-20
T005544,U01009,C0072,2024-07-20
T005545,U00305,C0046,2024-11-09
T005546,U00881,C0002,2024-10-12
T005547,U01099,C0067,2025-06-30
T005548,U00434,C0113,2024-08-05
T005549,U00633,C0017,2026-03-03
T005550,U00597,C0108,2025-03-20
T005551,U00191,C0013,2025-03-18
T005552,U00731,C0011,2026-03-15
T005553,U00947,C0082,2024-08-07
T005554,U01090,C0100,2025-08-04
T005555,U01031,C0115,2026-06-12
T005556,U00640,C0001,2024-04-19
T005557,U00911,C0062,2026-05-20
T005558,U00980,C0119,2025-05-31
T005559,U00616,C0017,2024-05-28
T005560,U00136,C0086,2025-06-23
T005561,U00576,C0063,2025-02-28
T005562,U01023,C0081,2026-02-20
T005563,U00738,C0034,2024-07-20
T005564,U00921,C0076,2026-04-13
T005565,U00208,C0039,2024-09-05
T005566,U01148,C0022,2024-08-19
T005567,U00523,C0015,2025-06-27
T005568,U00831,C0040,2025-07-14
T005569,U00026,C0010,2024-04-15
T005570,U00155,C0057,2025-04-11
T005571,U00973,C0031,2026-01-23
T005572,U01163,C0021,2024-11-24
T005573,U00402,C0063,2026-03-01
T005574,U00054,C0046,2024-12-29
T005575,U00470,C0062,2024-10-15
T005576,U00026,C0082,2024-08-14
T005577,U00219,C0093,2024-09-05
T005578,U00947,C0120,2024-10-15
T005579,U01110,C0099,2024-12-27
T005580,U00101,C0028,2024-07-25
T005581,U00693,C0102,2024-10-08
T005582,U00290,C0038,2024-06-28
T005583,U00172,C0116,2024-08-10
T005584,U00253,C0028,2026-05-09
T005585,U00720,C0109,2024-08-14
T005586,U00079,C0104,2024-08-15
T005587,U00575,C0009,2026-01-17
T005588,U00167,C0092,2024-09-25
T005589,U00327,C0010,2024-07-07
T005590,U00214,C0092,2026-05-28
T005591,U01056,C0030,2026-01-15
T005592,U00897,C0026,2025-09-11
T005593,U01056,C0010,2025-06-17
T005594,U00502,C0026,2026-04-23
T005595,U00391,C0027,2024-12-28
T005596,U00502,C0095,2025-02-03
T005597,U00026,C0027,2025-05-13
T005598,U00921,C0101,2025-01-29
T005599,U00450,C0015,2024-12-14
T005600,U00391,C0111,2024-03-06
T005601,U00739,C0046,2025-08-13
T005602,U00576,C0009,2024-11-10
T005603,U01180,C0113,2024-01-28
T005604,U00464,C0084,2026-02-05
T005605,U00762,C0026,2024-07-14
T005606,U00388,C0104,2025-11-27
T005607,U01194,C0013,2024-07-12
T005608,U00576,C0071,2025-01-17
T005609,U00796,C0057,2026-05-16
T005610,U00154,C0047,2026-03-14
T005611,U00938,C0072,2024-04-20
T005612,U00321,C0088,2025-04-18
T005613,U00582,C0036,2024-09-20
T005614,U01056,C0064,2025-07-02
T005615,U01168,C0117,2026-02-17
T005616,U00558,C0024,2025-12-06
T005617,U01021,C0001,2024-04-28
T005618,U00066,C0020,2025-06-28
T005619,U01027,C0019,2024-11-28
T005620,U00785,C0023,2024-11-03
T005621,U00608,C0108,2026-06-27
T005622,U01059,C0079,2025-06-05
T005623,U01025,C0078,2025-12-03
T005624,U00359,C0082,2024-03-15
T005625,U00980,C0029,2024-11-08
T005626,U00111,C0041,2024-11-09
T005627,U01008,C0089,2025-11-12
T005628,U00856,C0001,2024-09-27
T005629,U00101,C0071,2024-04-19
T005630,U00871,C0008,2026-01-24
T005631,U00723,C0051,2026-02-18
T005632,U00735,C0093,2026-03-24
T005633,U00358,C0005,2024-06-18
T005634,U00315,C0028,2024-05-04
T005635,U00947,C0055,2025-12-28
T005636,U00293,C0110,2026-03-21
T005637,U00578,C0050,2025-08-02
T005638,U00888,C0022,2025-01-02
T005639,U00099,C0105,2024-01-27
T005640,U00735,C0057,2026-03-06
T005641,U00731,C0013,2026-06-14
T005642,U00872,C0002,2026-03-18
T005643,U00482,C0036,2024-04-30
T005644,U00582,C0029,2025-09-30
T005645,U00418,C0099,2025-08-07
T005646,U00990,C0105,2026-02-06
T005647,U00159,C0001,2025-09-01
T005648,U01142,C0035,2025-02-18
T005649,U00800,C0011,2024-09-13
T005650,U01059,C0072,2024-07-17
T005651,U00562,C0073,2026-04-20
T005652,U00422,C0001,2025-12-16
T005653,U01064,C0073,2024-02-12
T005654,U00108,C0102,2024-07-23
T005655,U00138,C0025,2024-03-26
T005656,U00364,C0073,2025-03-29
T005657,U01136,C0039,2024-06-02
T005658,U00794,C0095,2026-03-09
T005659,U00688,C0074,2024-08-10
T005660,U00896,C0010,2026-03-02
T005661,U00548,C0011,2024-01-13
T005662,U00947,C0053,2025-10-28
T005663,U00515,C0051,2024-02-16
T005664,U01009,C0079,2025-08-08
T005665,U00317,C0075,2024-07-11
T005666,U00337,C0095,2025-03-12
T005667,U00660,C0057,2025-05-12
T005668,U00572,C0033,2024-08-15
T005669,U00820,C0001,2024-12-27
T005670,U00475,C0055,2025-11-07
T005671,U00264,C0007,2026-04-21
T005672,U00603,C0030,2024-11-30
T005673,U00701,C0006,2025-08-18
T005674,U00179,C0082,2026-04-26
T005675,U00688,C0045,2024-08-22
T005676,U00401,C0081,2025-10-05
T005677,U00515,C0113,2024-07-06
T005678,U00342,C0082,2024-03-01
T005679,U01105,C0054,2024-04-18
T005680,U00872,C0074,2025-07-01
T005681,U00306,C0009,2024-10-18
T005682,U00815,C0044,2024-08-13
T005683,U01030,C0007,2024-10-17
T005684,U00523,C0095,2024-11-24
T005685,U01011,C0036,2026-05-07
T005686,U00191,C0005,2025-11-29
T005687,U01008,C0053,2026-05-10
T005688,U00669,C0043,2025-10-07
T005689,U00256,C0007,2026-04-26
T005690,U00524,C0046,2025-04-22
T005691,U01193,C0025,2026-05-11
T005692,U00976,C0077,2024-02-19
T005693,U00720,C0018,2024-12-30
T005694,U00135,C0025,2024-10-04
T005695,U00548,C0120,2025-08-23
T005696,U00306,C0114,2025-02-01
T005697,U00084,C0083,2025-02-22
T005698,U00669,C0037,2025-04-17
T005699,U01059,C0047,2026-06-12
T005700,U00856,C0056,2026-01-08
T005701,U00287,C0073,2025-03-12
T005702,U00720,C0053,2024-11-07
T005703,U01114,C0011,2025-11-24
T005704,U00919,C0111,2024-07-17
T005705,U00882,C0112,2024-07-30
T005706,U01164,C0061,2024-11-09
T005707,U00980,C0012,2024-02-18
T005708,U00168,C0041,2024-02-13
T005709,U00445,C0011,2024-05-09
T005710,U01154,C0001,2024-05-19
T005711,U00612,C0061,2026-01-16
T005712,U00129,C0022,2024-03-14
T005713,U00585,C0081,2024-01-08
T005714,U00888,C0082,2024-04-29
T005715,U01199,C0022,2024-04-19
T005716,U00407,C0028,2025-12-28
T005717,U00648,C0015,2026-06-24
T005718,U01056,C0037,2026-04-19
T005719,U00461,C0022,2024-06-20
T005720,U00128,C0060,2024-02-16
T005721,U01118,C0096,2025-02-04
T005722,U00608,C0077,2024-06-08
T005723,U00633,C0073,2025-06-25
T005724,U00769,C0084,2024-09-27
T005725,U00003,C0106,2026-05-25
T005726,U01104,C0098,2025-06-05
T005727,U00471,C0046,2024-02-22
T005728,U00522,C0114,2026-05-17
T005729,U00205,C0004,2024-11-21
T005730,U00500,C0100,2024-03-14
T005731,U00980,C0019,2026-06-10
T005732,U00980,C0096,2026-04-10
T005733,U01110,C0015,2024-07-11
T005734,U00523,C0069,2025-04-02
T005735,U00897,C0034,2026-03-16
T005736,U00639,C0109,2024-09-22
T005737,U00980,C0016,2024-05-15
T005738,U00898,C0055,2024-05-01
T005739,U00480,C0066,2025-02-24
T005740,U00430,C0107,2024-09-26
T005741,U00289,C0060,2025-11-08
T005742,U00720,C0068,2026-05-19
T005743,U01146,C0068,2026-04-01
T005744,U00233,C0024,2025-05-25
T005745,U00101,C0062,2026-06-20
T005746,U00143,C0023,2024-05-08
T005747,U00975,C0070,2024-07-22
T005748,U00450,C0073,2026-06-04
T005749,U00256,C0109,2024-07-29
T005750,U00453,C0019,2025-05-25
T005751,U00816,C0067,2025-08-26
T005752,U00678,C0083,2025-07-01
T005753,U00947,C0013,2025-12-20
T005754,U00433,C0009,2024-01-19
T005755,U00584,C0086,2025-05-14
T005756,U00117,C0077,2024-12-14
T005757,U00086,C0002,2024-10-28
T005758,U00595,C0065,2024-07-24
T005759,U00371,C0079,2025-12-24
T005760,U00760,C0051,2026-03-08
T005761,U00058,C0097,2026-03-10
T005762,U00146,C0072,2024-10-04
T005763,U01056,C0054,2025-10-09
T005764,U00706,C0024,2025-11-04
T005765,U00898,C0063,2024-03-28
T005766,U01023,C0059,2024-03-01
T005767,U00597,C0002,2026-03-21
T005768,U00947,C0055,2025-05-09
T005769,U00663,C0027,2025-05-09
T005770,U00256,C0017,2025-11-10
T005771,U00431,C0093,2026-02-18
T005772,U00615,C0019,2025-05-23
T005773,U00400,C0091,2024-04-26
T005774,U00426,C0011,2026-01-14
T005775,U00431,C0090,2025-02-12
T005776,U00146,C0011,2025-04-15
T005777,U00101,C0044,2025-04-17
T005778,U00059,C0062,2025-06-01
T005779,U00128,C0081,2025-12-06
T005780,U00438,C0071,2024-06-30
T005781,U00735,C0044,2024-03-05
T005782,U00212,C0050,2026-06-02
T005783,U01059,C0073,2024-05-20
T005784,U00990,C0026,2024-02-28
T005785,U00657,C0021,2025-03-20
T005786,U00920,C0034,2024-07-04
T005787,U00479,C0015,2025-08-20
T005788,U00054,C0064,2026-02-06
T005789,U01067,C0021,2026-02-11
T005790,U00156,C0078,2024-08-30
T005791,U01117,C0026,2024-12-21
T005792,U00718,C0052,2024-03-16
T005793,U00383,C0101,2024-04-20
T005794,U00618,C0055,2024-12-14
T005795,U00629,C0058,2026-03-19
T005796,U00033,C0119,2024-01-19
T005797,U00462,C0043,2026-01-14
T005798,U00947,C0037,2025-08-14
T005799,U00640,C0120,2025-08-12
T005800,U00280,C0012,2026-02-06
T005801,U00426,C0117,2025-10-11
T005802,U01050,C0046,2026-05-13
T005803,U00663,C0114,2026-05-01
T005804,U00668,C0046,2025-12-20
T005805,U01140,C0071,2024-06-12
T005806,U00403,C0073,2025-11-12
T005807,U00608,C0101,2026-02-24
T005808,U00998,C0016,2025-03-20
T005809,U00947,C0054,2026-03-29
T005810,U00314,C0001,2025-11-03
T005811,U00186,C0070,2026-04-19
T005812,U00889,C0050,2025-08-22
T005813,U00294,C0117,2025-11-08
T005814,U01097,C0007,2024-06-01
T005815,U00157,C0099,2024-10-31
T005816,U00401,C0078,2025-09-29
T005817,U00070,C0120,2025-03-04
T005818,U00893,C0082,2024-02-14
T005819,U01059,C0052,2024-06-19
T005820,U00801,C0101,2026-02-04
T005821,U01111,C0027,2024-10-16
T005822,U00157,C0081,2025-11-03
T005823,U00101,C0075,2026-06-26
T005824,U01022,C0105,2025-01-14
T005825,U01041,C0031,2025-06-27
T005826,U01012,C0098,2025-03-09
T005827,U00980,C0082,2024-01-18
T005828,U00472,C0105,2025-12-05
T005829,U00252,C0043,2024-12-15
T005830,U01100,C0012,2026-01-13
T005831,U00384,C0092,2025-07-28
T005832,U00523,C0012,2024-08-26
T005833,U00888,C0050,2024-08-30
T005834,U00358,C0048,2024-07-24
T005835,U01005,C0035,2025-08-17
T005836,U00083,C0108,2024-12-16
T005837,U00980,C0076,2024-05-02
T005838,U00747,C0074,2026-04-19
T005839,U00719,C0003,2024-08-31
T005840,U00585,C0014,2025-04-30
T005841,U00336,C0075,2024-02-22
T005842,U00597,C0007,2026-03-03
T005843,U00582,C0064,2025-02-25
T005844,U00726,C0109,2024-10-18
T005845,U00345,C0102,2026-06-06
T005846,U00096,C0037,2025-04-13
T005847,U00181,C0057,2026-02-28
T005848,U00888,C0029,2025-12-28
T005849,U00033,C0117,2026-02-04
T005850,U01043,C0110,2025-10-07
T005851,U00888,C0102,2024-05-30
T005852,U00958,C0083,2025-10-28
T005853,U01022,C0049,2024-03-13
T005854,U00146,C0067,2024-02-17
T005855,U01008,C0041,2024-12-24
T005856,U00634,C0120,2024-09-30
T005857,U01059,C0099,2024-02-18
T005858,U01059,C0061,2025-05-03
T005859,U00034,C0071,2026-01-07
T005860,U00502,C0085,2025-11-24
T005861,U00665,C0048,2025-10-24
T005862,U00863,C0053,2024-03-01
T005863,U00351,C0107,2026-03-21
T005864,U00288,C0036,2026-04-12
T005865,U00502,C0085,2024-12-31
T005866,U00628,C0037,2026-06-07
T005867,U01122,C0083,2024-12-11
T005868,U00947,C0073,2025-06-04
T005869,U00567,C0072,2025-08-10
T005870,U00070,C0061,2025-08-19
T005871,U00201,C0110,2026-06-23
T005872,U00584,C0078,2026-04-25
T005873,U01000,C0097,2024-09-25
T005874,U00502,C0106,2024-03-05
T005875,U00669,C0037,2025-08-05
T005876,U01059,C0060,2025-05-09
T005877,U01085,C0090,2024-06-26
T005878,U00248,C0117,2025-02-02
T005879,U00058,C0110,2024-12-15
T005880,U00382,C0068,2025-02-14
T005881,U00888,C0074,2024-06-16
T005882,U01122,C0044,2024-03-03
T005883,U00095,C0068,2026-05-27
T005884,U00037,C0005,2025-08-23
T005885,U01057,C0093,2024-07-13
T005886,U00947,C0031,2024-07-02
T005887,U01195,C0034,2024-04-10
T005888,U00521,C0041,2024-12-02
T005889,U00547,C0091,2025-12-30
T005890,U00202,C0095,2025-05-31
T005891,U00137,C0031,2025-01-09
T005892,U00720,C0036,2025-06-14
T005893,U00475,C0113,2024-09-16
T005894,U00099,C0051,2025-08-19
T005895,U01059,C0102,2024-08-18
T005896,U00232,C0027,2026-03-17
T005897,U00947,C0009,2025-07-05
T005898,U00347,C0104,2026-04-19
T005899,U00999,C0002,2024-12-02
T005900,U00141,C0025,2025-06-01
T005901,U00947,C0072,2026-06-29
T005902,U00105,C0058,2025-05-17
T005903,U00580,C0046,2024-05-14
T005904,U00940,C0034,2024-08-13
T005905,U00204,C0096,2025-05-12
T005906,U00350,C0034,2025-03-21
T005907,U01054,C0021,2024-06-17
T005908,U01059,C0104,2026-05-10
T005909,U00058,C0008,2025-11-27
T005910,U00201,C0051,2024-12-20
T005911,U00138,C0076,2024-08-30
T005912,U00208,C0003,2024-07-13
T005913,U01167,C0021,2024-02-01
T005914,U00686,C0036,2025-03-08
T005915,U00600,C0097,2024-10-23
T005916,U01188,C0019,2024-07-29
T005917,U00689,C0108,2024-07-05
T005918,U00841,C0106,2025-02-11
T005919,U00423,C0106,2025-01-06
T005920,U00502,C0018,2025-05-15
T005921,U00735,C0063,2025-08-01
T005922,U00082,C0046,2024-02-14
T005923,U00292,C0085,2026-04-29
T005924,U00229,C0111,2025-06-27
T005925,U00023,C0002,2024-04-06
T005926,U00669,C0100,2026-01-25
T005927,U00701,C0114,2025-05-28
T005928,U00502,C0098,2026-01-21
T005929,U00320,C0063,2025-12-14
T005930,U00829,C0013,2025-08-05
T005931,U00167,C0115,2024-05-27
T005932,U00654,C0088,2024-10-19
T005933,U00958,C0098,2025-09-27
T005934,U00192,C0112,2025-10-10
T005935,U00947,C0045,2024-01-10
T005936,U00947,C0095,2025-01-07
T005937,U00078,C0076,2024-04-05
T005938,U00026,C0108,2025-01-31
T005939,U01174,C0104,2025-10-06
T005940,U00219,C0013,2025-06-11
T005941,U01008,C0103,2025-12-29
T005942,U00704,C0047,2026-05-20
T005943,U00312,C0039,2024-12-07
T005944,U00157,C0089,2024-07-31
T005945,U00621,C0059,2025-10-25
T005946,U00524,C0087,2024-05-21
T005947,U00888,C0068,2025-06-05
T005948,U01067,C0064,2026-01-22
T005949,U00986,C0021,2025-11-15
T005950,U00331,C0085,2025-10-20
